date,ra,case_cnt,death_cnt
2023-11-05,santa_maria,4,0
2023-11-05,sobradinho,3,0
2023-11-05,sudoeste_octogonal,2,0
2023-11-05,sao_sebastiao,1,0
2023-11-05,taguatinga,5,0
2023-11-05,vicente_pires,3,0
2023-11-05,aguas_claras,7,0
2023-11-06,brazlandia,5,0
2023-11-06,ceilandia,4,0
2023-11-06,cruzeiro,2,0
2023-11-06,gama,2,0
2023-11-06,guara,6,0
2023-11-06,itapoa,1,0
2023-11-06,jardim_botanico,2,0
2023-11-06,lago_norte,2,0
2023-11-06,lago_sul,3,0
2023-11-06,nucleo_bandeirante,2,0
2023-11-06,outros_estados,14,0
2023-11-06,paranoa,2,0
2023-11-06,planaltina,3,0
2023-11-06,plano_piloto,22,0
2023-11-06,riacho_fundo,1,0
2023-11-06,riacho_fundo_ii,2,0
2023-11-06,scia,2,0
2023-11-06,samambaia,4,0
2023-11-06,santa_maria,1,0
2023-11-06,sobradinho,9,0
2023-11-06,sobradinho_ii,1,0
2023-11-06,sudoeste_octogonal,12,0
2023-11-06,sao_sebastiao,2,0
2023-11-06,taguatinga,5,0
2023-11-06,vicente_pires,1,0
2023-11-06,aguas_claras,8,0
2023-11-07,arniqueira,1,0
2023-11-07,brazlandia,2,0
2023-11-07,ceilandia,9,0
2023-11-07,cruzeiro,2,0
2023-11-07,gama,1,0
2023-11-07,guara,3,0
2023-11-07,itapoa,1,0
2023-11-07,lago_norte,2,0
2023-11-07,lago_sul,3,0
2023-11-07,nucleo_bandeirante,2,0
2023-11-07,outros_estados,9,0
2023-11-07,paranoa,1,0
2023-11-07,park_way,1,0
2023-11-07,planaltina,1,0
2023-11-07,plano_piloto,19,0
2023-11-07,riacho_fundo,3,0
2023-11-07,riacho_fundo_ii,1,0
2023-11-07,samambaia,5,0
2023-11-07,santa_maria,2,0
2023-11-07,sobradinho,1,0
2023-11-07,sudoeste_octogonal,5,0
2023-11-07,sao_sebastiao,3,0
2023-11-07,taguatinga,2,0
2023-11-07,varjao,1,0
2023-11-07,vicente_pires,4,0
2023-11-07,aguas_claras,4,0
2023-11-08,brazlandia,3,0
2023-11-08,ceilandia,4,0
2023-11-08,gama,6,0
2023-11-08,guara,8,0
2023-11-08,jardim_botanico,1,0
2023-11-08,lago_norte,5,0
2023-11-08,lago_sul,3,0
2023-11-08,outros_estados,5,0
2023-11-08,paranoa,2,0
2023-11-08,planaltina,2,0
2023-11-08,plano_piloto,10,0
2023-11-08,recanto_das_emas,2,0
2023-11-08,riacho_fundo,1,0
2023-11-08,riacho_fundo_ii,2,0
2023-11-08,samambaia,3,0
2023-11-08,santa_maria,3,0
2023-11-08,sobradinho,5,0
2023-11-08,sobradinho_ii,2,0
2023-11-08,sudoeste_octogonal,3,0
2023-11-08,taguatinga,6,0
2023-11-08,vicente_pires,6,0
2023-11-08,aguas_claras,7,0
2023-11-09,brazlandia,1,0
2023-11-09,ceilandia,4,0
2023-11-09,cruzeiro,2,0
2023-11-09,gama,2,0
2023-11-09,guara,5,0
2023-11-09,jardim_botanico,1,0
2023-11-09,lago_sul,1,0
2023-11-09,outros_estados,10,0
2023-11-09,planaltina,1,0
2023-11-09,plano_piloto,12,0
2023-11-09,recanto_das_emas,1,0
2023-11-09,riacho_fundo_ii,1,0
2023-11-09,samambaia,2,0
2023-11-09,santa_maria,2,0
2023-11-09,sobradinho,1,0
2023-11-09,sobradinho_ii,2,0
2023-11-09,sudoeste_octogonal,4,0
2023-11-09,taguatinga,6,0
2023-11-09,varjao,1,0
2023-11-09,vicente_pires,2,0
2023-11-09,aguas_claras,7,0
2023-11-10,brazlandia,1,0
2023-11-10,ceilandia,6,0
2023-11-10,cruzeiro,3,0
2023-11-10,gama,4,0
2023-11-10,guara,3,0
2023-11-10,itapoa,1,0
2023-11-10,lago_norte,1,0
2023-11-10,lago_sul,3,0
2023-11-10,nucleo_bandeirante,2,0
2023-11-10,outros_estados,8,0
2023-11-10,paranoa,1,0
2023-11-10,planaltina,6,0
2023-11-10,plano_piloto,20,0
2023-11-10,por_do_sol,1,0
2023-11-10,recanto_das_emas,1,0
2023-11-10,riacho_fundo,1,0
2023-11-10,samambaia,5,0
2023-11-10,santa_maria,8,0
2023-11-10,sobradinho,3,0
2023-11-10,sobradinho_ii,3,0
2023-11-10,sudoeste_octogonal,3,0
2023-11-10,taguatinga,5,0
2023-11-10,varjao,1,0
2023-11-10,aguas_claras,7,0
2023-11-11,brazlandia,1,0
2023-11-11,ceilandia,2,0
2023-11-11,gama,2,0
2023-11-11,guara,4,0
2023-11-11,jardim_botanico,2,0
2023-11-11,lago_norte,1,0
2023-11-11,lago_sul,1,0
2023-11-11,outros_estados,4,0
2023-11-11,planaltina,2,0
2023-11-11,plano_piloto,4,0
2023-11-11,riacho_fundo_ii,2,0
2023-11-11,samambaia,1,0
2023-11-11,sobradinho,1,0
2023-11-11,sudoeste_octogonal,1,0
2023-11-11,sao_sebastiao,1,0
2023-11-11,taguatinga,1,0
2023-11-11,vicente_pires,1,0
2023-11-11,aguas_claras,1,0
2023-11-12,brazlandia,1,0
2023-11-12,ceilandia,2,0
2023-11-12,cruzeiro,1,0
2023-11-12,gama,1,0
2023-11-12,guara,4,0
2023-11-12,jardim_botanico,1,0
2023-11-12,lago_sul,2,0
2023-11-12,outros_estados,2,0
2023-11-12,planaltina,2,0
2023-11-12,plano_piloto,8,0
2023-11-12,samambaia,1,0
2023-11-12,santa_maria,1,0
2023-11-12,sobradinho,3,0
2023-11-12,sudoeste_octogonal,1,0
2023-11-12,taguatinga,1,0
2023-11-12,vicente_pires,2,0
2023-11-13,ceilandia,6,0
2023-11-13,cruzeiro,1,0
2023-11-13,gama,1,0
2023-11-13,guara,4,0
2023-11-13,jardim_botanico,1,0
2023-11-13,lago_norte,2,0
2023-11-13,lago_sul,1,0
2023-11-13,outros_estados,5,0
2023-11-13,paranoa,1,0
2023-11-13,planaltina,5,0
2023-11-13,plano_piloto,11,0
2023-11-13,samambaia,1,0
2023-11-13,santa_maria,4,0
2023-11-13,sobradinho,5,0
2023-11-13,sudoeste_octogonal,3,0
2023-11-13,taguatinga,5,0
2023-11-13,varjao,1,0
2023-11-13,aguas_claras,5,0
2023-11-14,brazlandia,2,0
2023-11-14,ceilandia,3,0
2023-11-14,gama,5,0
2023-11-14,jardim_botanico,3,0
2023-11-14,lago_norte,1,0
2023-11-14,outros_estados,5,0
2023-11-14,paranoa,1,0
2023-11-14,park_way,2,0
2023-11-14,plano_piloto,18,0
2023-11-14,por_do_sol,1,0
2023-11-14,riacho_fundo_ii,1,0
2023-11-14,scia,1,0
2023-11-14,santa_maria,1,0
2023-11-14,sobradinho,4,0
2023-11-14,sobradinho_ii,3,0
2023-11-14,sudoeste_octogonal,3,0
2023-11-14,taguatinga,3,0
2023-11-14,vicente_pires,3,0
2023-11-14,aguas_claras,5,0
2023-11-15,ceilandia,6,0
2023-11-15,guara,1,0
2023-11-15,jardim_botanico,2,0
2023-11-15,paranoa,2,0
2023-11-15,planaltina,4,0
2023-11-15,plano_piloto,2,0
2023-11-15,riacho_fundo,1,0
2023-11-15,riacho_fundo_ii,2,0
2023-11-15,scia,1,0
2023-11-15,santa_maria,2,0
2023-11-15,sobradinho,2,0
2023-11-15,sao_sebastiao,2,0
2023-11-15,taguatinga,2,0
2023-11-15,aguas_claras,3,0
2023-11-16,brazlandia,1,0
2023-11-16,ceilandia,4,0
2023-11-16,gama,2,0
2023-11-16,guara,3,0
2023-11-16,jardim_botanico,1,0
2023-11-16,lago_norte,5,0
2023-11-16,lago_sul,2,0
2023-11-16,outros_estados,8,0
2023-11-16,paranoa,1,0
2023-11-16,park_way,1,0
2023-11-16,planaltina,1,0
2023-11-16,plano_piloto,14,0
2023-11-16,por_do_sol,1,0
2023-11-16,recanto_das_emas,1,0
2023-11-16,riacho_fundo,3,0
2023-11-16,samambaia,3,0
2023-11-16,santa_maria,2,0
2023-11-16,sobradinho,5,0
2023-11-16,sobradinho_ii,2,0
2023-11-16,sudoeste_octogonal,1,0
2023-11-16,sao_sebastiao,2,0
2023-11-16,taguatinga,4,0
2023-11-16,aguas_claras,3,0
2023-11-17,arniqueira,1,0
2023-11-17,ceilandia,5,0
2023-11-17,gama,1,0
2023-11-17,guara,3,0
2023-11-17,jardim_botanico,1,0
2023-11-17,lago_norte,1,0
2023-11-17,lago_sul,2,0
2023-11-17,outros_estados,6,0
2023-11-17,paranoa,1,0
2023-11-17,park_way,3,0
2023-11-17,planaltina,2,0
2023-11-17,plano_piloto,14,0
2023-11-17,recanto_das_emas,2,0
2023-11-17,riacho_fundo,2,0
2023-11-17,riacho_fundo_ii,1,0
2023-11-17,scia,1,0
2023-11-17,samambaia,1,0
2023-11-17,santa_maria,1,0
2023-11-17,sobradinho,6,0
2023-11-17,sudoeste_octogonal,2,0
2023-11-17,taguatinga,1,0
2023-11-17,aguas_claras,7,0
2023-11-18,ceilandia,2,0
2023-11-18,gama,2,0
2023-11-18,guara,2,0
2023-11-18,outros_estados,2,0
2023-11-18,planaltina,3,0
2023-11-18,plano_piloto,8,0
2023-11-18,por_do_sol,1,0
2023-11-18,recanto_das_emas,1,1
2023-11-18,sobradinho,1,0
2023-11-18,sobradinho_ii,1,0
2023-11-18,sudoeste_octogonal,2,0
2023-11-18,taguatinga,1,0
2023-11-18,aguas_claras,4,0
2023-11-19,brazlandia,1,0
2023-11-19,ceilandia,2,0
2023-11-19,cruzeiro,1,0
2023-11-19,fercal,1,0
2023-11-19,gama,1,0
2023-11-19,guara,1,0
2023-11-19,lago_sul,1,0
2023-11-19,outros_estados,1,0
2023-11-19,park_way,1,0
2023-11-19,planaltina,2,0
2023-11-19,plano_piloto,5,0
2023-11-19,recanto_das_emas,3,0
2023-11-19,santa_maria,1,0
2023-11-19,sobradinho,5,0
2023-11-19,sudoeste_octogonal,1,0
2023-11-19,aguas_claras,3,0
2023-11-20,brazlandia,2,0
2023-11-20,ceilandia,5,0
2023-11-20,cruzeiro,1,0
2023-11-20,gama,5,0
2023-11-20,guara,4,0
2023-11-20,jardim_botanico,2,0
2023-11-20,lago_norte,2,0
2023-11-20,lago_sul,4,0
2023-11-20,outros_estados,4,0
2023-11-20,paranoa,1,0
2023-11-20,park_way,1,0
2023-11-20,planaltina,4,0
2023-11-20,plano_piloto,9,0
2023-11-20,por_do_sol,3,0
2023-11-20,recanto_das_emas,3,0
2023-11-20,santa_maria,1,0
2023-11-20,sobradinho,4,0
2023-11-20,sobradinho_ii,1,0
2023-11-20,sudoeste_octogonal,1,0
2023-11-20,sao_sebastiao,1,0
2023-11-20,taguatinga,6,0
2023-11-20,aguas_claras,3,0
2023-11-21,candangolandia,2,0
2023-11-21,ceilandia,5,1
2023-11-21,cruzeiro,1,0
2023-11-21,gama,1,0
2023-11-21,guara,2,0
2023-11-21,jardim_botanico,1,0
2023-11-21,lago_norte,2,0
2023-11-21,lago_sul,3,0
2023-11-21,outros_estados,3,0
2023-11-21,paranoa,1,0
2023-11-21,planaltina,2,0
2023-11-21,plano_piloto,4,0
2023-11-21,por_do_sol,1,0
2023-11-21,riacho_fundo_ii,1,0
2023-11-21,samambaia,2,0
2023-11-21,santa_maria,1,0
2023-11-21,sobradinho,4,0
2023-11-21,sudoeste_octogonal,4,0
2023-11-21,sao_sebastiao,2,0
2023-11-21,taguatinga,1,0
2023-11-21,vicente_pires,2,0
2023-11-21,aguas_claras,7,0
2023-11-22,ceilandia,5,0
2023-11-22,gama,3,0
2023-11-22,guara,3,0
2023-11-22,jardim_botanico,1,0
2023-11-22,lago_norte,1,0
2023-11-22,lago_sul,1,0
2023-11-22,outros_estados,7,0
2023-11-22,paranoa,1,0
2023-11-22,park_way,1,0
2023-11-22,planaltina,3,0
2023-11-22,plano_piloto,7,0
2023-11-22,riacho_fundo,1,0
2023-11-22,samambaia,2,0
2023-11-22,santa_maria,2,0
2023-11-22,sobradinho,1,0
2023-11-22,sobradinho_ii,2,0
2023-11-22,sudoeste_octogonal,1,0
2023-11-22,sao_sebastiao,1,0
2023-11-22,taguatinga,3,0
2023-11-22,aguas_claras,7,0
2023-11-23,brazlandia,1,0
2023-11-23,ceilandia,2,0
2023-11-23,cruzeiro,1,0
2023-11-23,gama,1,0
2023-11-23,guara,3,0
2023-11-23,jardim_botanico,2,0
2023-11-23,lago_sul,1,0
2023-11-23,paranoa,1,0
2023-11-23,plano_piloto,9,0
2023-11-23,por_do_sol,1,0
2023-11-23,recanto_das_emas,1,0
2023-11-23,riacho_fundo_ii,1,0
2023-11-23,samambaia,3,0
2023-11-23,santa_maria,1,0
2023-11-23,sudoeste_octogonal,2,0
2023-11-23,taguatinga,3,0
2023-11-23,vicente_pires,1,0
2023-11-23,aguas_claras,7,0
2023-11-24,candangolandia,1,0
2023-11-24,ceilandia,3,1
2023-11-24,gama,2,0
2023-11-24,guara,1,0
2023-11-24,lago_norte,1,0
2023-11-24,lago_sul,3,0
2023-11-24,outros_estados,2,0
2023-11-24,planaltina,2,0
2023-11-24,plano_piloto,5,0
2023-11-24,recanto_das_emas,2,0
2023-11-24,riacho_fundo,1,0
2023-11-24,scia,1,0
2023-11-24,samambaia,1,0
2023-11-24,santa_maria,3,0
2023-11-24,sobradinho,5,0
2023-11-24,sobradinho_ii,1,0
2023-11-24,sudoeste_octogonal,3,0
2023-11-24,taguatinga,1,0
2023-11-24,vicente_pires,1,0
2023-11-24,aguas_claras,3,0
2023-11-25,brazlandia,2,0
2023-11-25,ceilandia,1,0
2023-11-25,gama,2,0
2023-11-25,guara,3,0
2023-11-25,jardim_botanico,1,0
2023-11-25,lago_norte,1,0
2023-11-25,lago_sul,1,0
2023-11-25,outros_estados,4,0
2023-11-25,park_way,1,0
2023-11-25,planaltina,1,0
2023-11-25,plano_piloto,6,0
2023-11-25,santa_maria,2,0
2023-11-25,taguatinga,2,0
2023-11-25,vicente_pires,1,0
2023-11-25,aguas_claras,3,0
2023-11-26,brazlandia,1,0
2023-11-26,ceilandia,1,0
2023-11-26,jardim_botanico,1,0
2023-11-26,outros_estados,1,0
2023-11-26,paranoa,1,0
2023-11-26,plano_piloto,4,0
2023-11-26,sia,1,0
2023-11-26,samambaia,2,0
2023-11-26,santa_maria,1,0
2023-11-26,sobradinho,1,0
2023-11-26,taguatinga,2,0
2023-11-26,aguas_claras,1,0
2023-11-27,brazlandia,1,0
2023-11-27,ceilandia,4,0
2023-11-27,cruzeiro,1,0
2023-11-27,gama,10,0
2023-11-27,guara,3,0
2023-11-27,jardim_botanico,2,0
2023-11-27,outros_estados,9,0
2023-11-27,paranoa,3,0
2023-11-27,park_way,2,0
2023-11-27,plano_piloto,11,0
2023-11-27,recanto_das_emas,2,0
2023-11-27,riacho_fundo,1,0
2023-11-27,samambaia,2,0
2023-11-27,santa_maria,2,0
2023-11-27,sobradinho,2,0
2023-11-27,sobradinho_ii,1,0
2023-11-27,sudoeste_octogonal,1,0
2023-11-27,taguatinga,2,0
2023-11-27,aguas_claras,6,0
2023-11-28,ceilandia,3,0
2023-11-28,gama,2,0
2023-11-28,guara,2,0
2023-11-28,jardim_botanico,1,0
2023-11-28,lago_norte,1,0
2023-11-28,lago_sul,3,0
2023-11-28,outros_estados,1,0
2023-11-28,park_way,1,0
2023-11-28,planaltina,1,0
2023-11-28,plano_piloto,7,0
2023-11-28,recanto_das_emas,1,0
2023-11-28,riacho_fundo_ii,2,0
2023-11-28,sobradinho,4,0
2023-11-28,sudoeste_octogonal,2,0
2023-11-28,taguatinga,1,0
2023-11-28,vicente_pires,1,0
2023-11-28,aguas_claras,3,0
2023-11-29,brazlandia,1,0
2023-11-29,cruzeiro,1,0
2023-11-29,gama,2,0
2023-11-29,guara,1,0
2023-11-29,lago_norte,1,0
2023-11-29,lago_sul,1,0
2023-11-29,outros_estados,2,0
2023-11-29,paranoa,1,0
2023-11-29,planaltina,1,0
2023-11-29,plano_piloto,7,0
2023-11-29,riacho_fundo,1,0
2023-11-29,riacho_fundo_ii,1,0
2023-11-29,santa_maria,1,0
2023-11-29,sobradinho,1,0
2023-11-29,sudoeste_octogonal,1,0
2023-11-29,taguatinga,2,0
2023-11-29,vicente_pires,2,0
2023-11-29,aguas_claras,1,0
2023-11-30,brazlandia,1,0
2023-11-30,ceilandia,1,0
2023-11-30,cruzeiro,1,0
2023-11-30,guara,3,0
2023-11-30,jardim_botanico,1,0
2023-11-30,nucleo_bandeirante,1,0
2023-11-30,outros_estados,1,0
2023-11-30,planaltina,3,1
2023-11-30,plano_piloto,3,0
2023-11-30,recanto_das_emas,1,0
2023-11-30,riacho_fundo_ii,1,0
2023-11-30,sia,1,0
2023-11-30,samambaia,1,0
2023-11-30,sobradinho,2,0
2023-11-30,sudoeste_octogonal,1,0
2023-11-30,aguas_claras,1,0
2023-12-01,arniqueira,1,0
2023-12-01,brazlandia,1,0
2023-12-01,ceilandia,2,0
2023-12-01,guara,2,0
2023-12-01,jardim_botanico,1,0
2023-12-01,lago_norte,4,0
2023-12-01,lago_sul,1,0
2023-12-01,outros_estados,2,0
2023-12-01,plano_piloto,8,0
2023-12-01,por_do_sol,1,0
2023-12-01,recanto_das_emas,1,0
2023-12-01,riacho_fundo,3,0
2023-12-01,sobradinho,1,0
2023-12-01,sudoeste_octogonal,1,0
2023-12-01,taguatinga,1,0
2023-12-01,vicente_pires,1,0
2023-12-01,aguas_claras,4,0
2023-12-02,brazlandia,1,0
2023-12-02,ceilandia,2,0
2023-12-02,lago_norte,1,0
2023-12-02,lago_sul,2,0
2023-12-02,outros_estados,3,0
2023-12-02,park_way,1,0
2023-12-02,planaltina,1,0
2023-12-02,plano_piloto,8,0
2023-12-02,sobradinho,3,0
2023-12-02,sudoeste_octogonal,3,0
2023-12-02,taguatinga,1,0
2023-12-02,aguas_claras,2,0
2023-12-03,brazlandia,1,0
2023-12-03,ceilandia,2,0
2023-12-03,gama,1,0
2023-12-03,guara,1,0
2023-12-03,jardim_botanico,1,0
2023-12-03,lago_norte,2,0
2023-12-03,lago_sul,1,0
2023-12-03,park_way,1,0
2023-12-03,planaltina,1,0
2023-12-03,plano_piloto,4,0
2023-12-03,santa_maria,1,0
2023-12-03,sobradinho,3,0
2023-12-03,sudoeste_octogonal,2,0
2023-12-03,varjao,1,0
2023-12-04,brazlandia,1,0
2023-12-04,ceilandia,4,0
2023-12-04,gama,2,0
2023-12-04,guara,4,0
2023-12-04,jardim_botanico,2,0
2023-12-04,lago_norte,1,0
2023-12-04,lago_sul,4,0
2023-12-04,outros_estados,4,0
2023-12-04,planaltina,2,0
2023-12-04,plano_piloto,10,0
2023-12-04,recanto_das_emas,1,0
2023-12-04,riacho_fundo,1,0
2023-12-04,santa_maria,2,0
2023-12-04,sobradinho,1,0
2023-12-04,sudoeste_octogonal,3,0
2023-12-04,sao_sebastiao,1,0
2023-12-04,taguatinga,3,0
2023-12-04,aguas_claras,3,0
2023-12-05,brazlandia,1,0
2023-12-05,ceilandia,5,0
2023-12-05,cruzeiro,1,0
2023-12-05,gama,3,0
2023-12-05,guara,4,0
2023-12-05,jardim_botanico,1,0
2023-12-05,lago_norte,1,0
2023-12-05,outros_estados,4,0
2023-12-05,paranoa,1,0
2023-12-05,planaltina,2,0
2023-12-05,plano_piloto,7,0
2023-12-05,recanto_das_emas,1,0
2023-12-05,riacho_fundo_ii,1,0
2023-12-05,santa_maria,3,0
2023-12-05,sobradinho,2,0
2023-12-05,sobradinho_ii,1,0
2023-12-05,taguatinga,3,0
2023-12-05,aguas_claras,1,0
2023-12-06,ceilandia,2,0
2023-12-06,cruzeiro,1,0
2023-12-06,guara,4,0
2023-12-06,jardim_botanico,4,0
2023-12-06,lago_norte,3,0
2023-12-06,lago_sul,2,0
2023-12-06,outros_estados,2,0
2023-12-06,paranoa,2,0
2023-12-06,park_way,1,0
2023-12-06,plano_piloto,13,0
2023-12-06,santa_maria,2,0
2023-12-06,sobradinho,3,0
2023-12-06,taguatinga,1,0
2023-12-06,vicente_pires,3,0
2023-12-06,aguas_claras,2,0
2023-12-07,candangolandia,1,0
2023-12-07,ceilandia,1,0
2023-12-07,gama,1,0
2023-12-07,guara,1,0
2023-12-07,jardim_botanico,1,0
2023-12-07,lago_norte,1,0
2023-12-07,lago_sul,1,0
2023-12-07,outros_estados,3,0
2023-12-07,park_way,2,0
2023-12-07,planaltina,1,0
2023-12-07,plano_piloto,14,0
2023-12-07,riacho_fundo_ii,1,0
2023-12-07,sobradinho,3,0
2023-12-07,sudoeste_octogonal,4,0
2023-12-07,taguatinga,2,0
2023-12-07,vicente_pires,2,0
2023-12-07,aguas_claras,2,0
2023-12-08,ceilandia,3,0
2023-12-08,cruzeiro,2,0
2023-12-08,gama,1,0
2023-12-08,guara,5,0
2023-12-08,outros_estados,2,0
2023-12-08,park_way,1,0
2023-12-08,planaltina,1,0
2023-12-08,plano_piloto,7,0
2023-12-08,riacho_fundo_ii,1,0
2023-12-08,scia,1,0
2023-12-08,samambaia,4,0
2023-12-08,santa_maria,2,0
2023-12-08,sobradinho,3,0
2023-12-08,sobradinho_ii,1,0
2023-12-08,sudoeste_octogonal,2,0
2023-12-08,vicente_pires,2,0
2023-12-08,aguas_claras,1,0
2023-12-09,brazlandia,1,0
2023-12-09,ceilandia,1,0
2023-12-09,cruzeiro,1,0
2023-12-09,gama,1,0
2023-12-09,guara,2,0
2023-12-09,lago_norte,1,0
2023-12-09,lago_sul,1,0
2023-12-09,park_way,2,0
2023-12-09,planaltina,1,0
2023-12-09,plano_piloto,5,0
2023-12-09,samambaia,1,0
2023-12-09,sobradinho,1,0
2023-12-09,taguatinga,1,0
2023-12-09,aguas_claras,3,0
2023-12-10,ceilandia,4,0
2023-12-10,gama,1,0
2023-12-10,guara,3,0
2023-12-10,itapoa,1,0
2023-12-10,jardim_botanico,1,0
2023-12-10,outros_estados,2,0
2023-12-10,planaltina,1,0
2023-12-10,plano_piloto,5,0
2023-12-10,santa_maria,1,0
2023-12-10,sobradinho_ii,1,0
2023-12-10,taguatinga,2,0
2023-12-11,gama,1,0
2023-12-11,guara,5,0
2023-12-11,jardim_botanico,1,0
2023-12-11,lago_norte,1,0
2023-12-11,lago_sul,1,0
2023-12-11,paranoa,1,0
2023-12-11,park_way,1,0
2023-12-11,planaltina,1,0
2023-12-11,plano_piloto,14,0
2023-12-11,recanto_das_emas,3,0
2023-12-11,riacho_fundo_ii,1,0
2023-12-11,samambaia,2,0
2023-12-11,sobradinho_ii,1,0
2023-12-11,sudoeste_octogonal,2,0
2023-12-11,sao_sebastiao,3,0
2023-12-11,taguatinga,1,0
2023-12-12,brazlandia,1,0
2023-12-12,ceilandia,2,0
2023-12-12,cruzeiro,2,0
2023-12-12,gama,1,0
2023-12-12,guara,2,0
2023-12-12,jardim_botanico,7,0
2023-12-12,lago_norte,1,0
2023-12-12,lago_sul,4,0
2023-12-12,outros_estados,4,0
2023-12-12,park_way,1,0
2023-12-12,planaltina,1,0
2023-12-12,plano_piloto,14,0
2023-12-12,samambaia,1,0
2023-12-12,sudoeste_octogonal,1,0
2023-12-12,sao_sebastiao,1,0
2023-12-12,taguatinga,1,0
2023-12-12,aguas_claras,3,0
2023-12-13,guara,3,0
2023-12-13,jardim_botanico,2,0
2023-12-13,lago_norte,4,0
2023-12-13,outros_estados,5,0
2023-12-13,park_way,1,0
2023-12-13,planaltina,2,0
2023-12-13,plano_piloto,5,0
2023-12-13,recanto_das_emas,1,0
2023-12-13,riacho_fundo,1,0
2023-12-13,riacho_fundo_ii,1,0
2023-12-13,samambaia,1,0
2023-12-13,sobradinho,2,0
2023-12-13,sudoeste_octogonal,4,0
2023-12-13,sao_sebastiao,2,0
2023-12-13,taguatinga,2,0
2023-12-13,vicente_pires,1,0
2023-12-13,aguas_claras,1,0
2023-12-14,ceilandia,1,0
2023-12-14,cruzeiro,1,0
2023-12-14,gama,3,0
2023-12-14,guara,2,0
2023-12-14,lago_sul,2,0
2023-12-14,outros_estados,1,0
2023-12-14,paranoa,1,0
2023-12-14,plano_piloto,6,0
2023-12-14,samambaia,1,0
2023-12-14,sobradinho,2,0
2023-12-14,sudoeste_octogonal,2,0
2023-12-14,sao_sebastiao,1,0
2023-12-14,taguatinga,1,0
2023-12-14,varjao,1,0
2023-12-14,aguas_claras,3,0
2023-12-15,ceilandia,1,0
2023-12-15,gama,1,0
2023-12-15,guara,5,0
2023-12-15,jardim_botanico,2,0
2023-12-15,lago_norte,3,0
2023-12-15,nucleo_bandeirante,1,0
2023-12-15,outros_estados,4,0
2023-12-15,plano_piloto,10,0
2023-12-15,samambaia,1,0
2023-12-15,santa_maria,2,0
2023-12-15,sobradinho,1,0
2023-12-15,sobradinho_ii,2,0
2023-12-15,aguas_claras,3,0
2023-12-16,brazlandia,1,0
2023-12-16,ceilandia,2,0
2023-12-16,gama,1,0
2023-12-16,guara,3,0
2023-12-16,lago_norte,1,0
2023-12-16,outros_estados,1,0
2023-12-16,planaltina,1,0
2023-12-16,plano_piloto,6,0
2023-12-16,recanto_das_emas,1,0
2023-12-16,sobradinho,2,0
2023-12-16,sobradinho_ii,1,0
2023-12-16,taguatinga,1,0
2023-12-16,aguas_claras,1,0
2023-12-17,brazlandia,1,0
2023-12-17,ceilandia,1,0
2023-12-17,gama,1,0
2023-12-17,guara,1,0
2023-12-17,lago_norte,1,0
2023-12-17,nucleo_bandeirante,1,0
2023-12-17,outros_estados,1,0
2023-12-17,plano_piloto,5,0
2023-12-17,sobradinho,1,0
2023-12-17,sudoeste_octogonal,1,0
2023-12-17,sao_sebastiao,1,0
2023-12-17,aguas_claras,4,0
2023-12-18,ceilandia,1,0
2023-12-18,gama,1,0
2023-12-18,guara,2,0
2023-12-18,lago_norte,2,0
2023-12-18,lago_sul,1,0
2023-12-18,nucleo_bandeirante,1,0
2023-12-18,outros_estados,5,0
2023-12-18,planaltina,2,0
2023-12-18,plano_piloto,12,0
2023-12-18,sia,1,0
2023-12-18,samambaia,2,0
2023-12-18,santa_maria,2,0
2023-12-18,sobradinho,2,0
2023-12-18,sudoeste_octogonal,3,0
2023-12-18,sao_sebastiao,1,0
2023-12-18,taguatinga,4,0
2023-12-18,aguas_claras,3,0
2023-12-19,ceilandia,1,0
2023-12-19,cruzeiro,1,0
2023-12-19,gama,6,0
2023-12-19,guara,5,0
2023-12-19,lago_norte,4,0
2023-12-19,lago_sul,3,0
2023-12-19,outros_estados,2,0
2023-12-19,planaltina,1,0
2023-12-19,plano_piloto,10,0
2023-12-19,por_do_sol,1,0
2023-12-19,samambaia,2,0
2023-12-19,sobradinho,1,0
2023-12-19,sobradinho_ii,2,0
2023-12-19,sudoeste_octogonal,2,0
2023-12-19,varjao,1,0
2023-12-19,vicente_pires,2,0
2023-12-19,aguas_claras,3,0
2023-12-20,brazlandia,1,0
2023-12-20,ceilandia,5,0
2023-12-20,guara,2,0
2023-12-20,jardim_botanico,1,0
2023-12-20,lago_norte,3,0
2023-12-20,lago_sul,1,0
2023-12-20,outros_estados,1,0
2023-12-20,park_way,1,0
2023-12-20,planaltina,1,0
2023-12-20,plano_piloto,12,0
2023-12-20,santa_maria,1,0
2023-12-20,sobradinho,1,0
2023-12-20,sobradinho_ii,3,0
2023-12-20,sao_sebastiao,2,0
2023-12-20,taguatinga,3,0
2023-12-20,aguas_claras,2,0
2023-12-21,cruzeiro,1,0
2023-12-21,guara,1,0
2023-12-21,lago_norte,2,0
2023-12-21,lago_sul,1,0
2023-12-21,paranoa,1,0
2023-12-21,park_way,1,0
2023-12-21,planaltina,3,0
2023-12-21,plano_piloto,8,0
2023-12-21,recanto_das_emas,1,0
2023-12-21,riacho_fundo_ii,1,0
2023-12-21,samambaia,1,0
2023-12-21,santa_maria,1,0
2023-12-21,sobradinho,2,0
2023-12-21,sudoeste_octogonal,4,0
2023-12-21,taguatinga,3,0
